,model_name,model_year,kms_driven,mileage,power,price,company,engine
3220,Royal Enfield,2017,5200.0,32.0,27.2,135000.0,Royal,500.0
3221,Hero Karizma,2015,12000.0,40.0,17.0,44100.0,Hero,223.0
3222,Yamaha YZF-R15,2016,23911.0,42.0,16.0,87900.0,Yamaha,150.0
3223,Royal Enfield,2015,25000.0,35.0,19.8,115000.0,Royal,350.0
3224,Bajaj Avenger,2016,11500.0,40.0,19.0,70000.0,Bajaj,220.0
3225,Bajaj Avenger,2016,10000.0,40.0,19.0,68000.0,Bajaj,220.0
3226,Royal Enfield,2015,12500.0,35.0,19.8,114999.0,Royal,350.0
3227,Royal Enfield,2017,5000.0,35.0,19.8,146000.0,Royal,350.0
3228,Royal Enfield,2016,10000.0,40.0,19.8,115000.0,Royal,350.0
3229,KTM RC,2015,14357.0,35.0,25.0,135000.0,KTM,200.0
3230,Royal Enfield,2017,2000.0,25.0,27.2,199500.0,Royal,500.0
3231,Honda CBR,2014,34000.0,38.0,18.28,70000.0,Honda,150.0
3232,Honda CB,2014,33000.0,60.0,14.0,35000.0,Honda,150.0
3233,Royal Enfield,2014,9191.0,35.0,19.8,103000.0,Royal,350.0
3234,Bajaj Pulsar,2014,65000.0,45.0,17.0,25000.0,Bajaj,180.0
3235,Hero Passion,2002,50000.0,55.0,7.5,14000.0,Hero,100.0
3236,Royal Enfield,2016,18100.0,32.0,27.2,130000.0,Royal,500.0
3237,Hero CD,2012,50000.0,65.0,7.7,20000.0,Hero,100.0
3238,KTM RC,2017,6450.0,35.0,25.1,151000.0,KTM,200.0
3239,KTM Duke,2017,8300.0,25.0,42.9,178000.0,KTM,390.0
3240,Yamaha YZF-R15,2018,3900.0,42.0,16.0,98000.0,Yamaha,150.0
3241,Royal Enfield,2013,9450.0,25.0,27.2,103000.0,Royal,500.0
3242,Hero Hunk,2009,80000.0,53.0,14.0,14000.0,Hero,150.0
3243,Royal Enfield,2015,18000.0,25.0,27.2,99000.0,Royal,500.0
3244,Hero Passion,2017,22600.0,84.0,8.2,38000.0,Hero,100.0
3245,KTM Duke,2016,22000.0,35.0,24.6,95000.0,KTM,200.0
3246,Royal Enfield,2010,38900.0,40.0,19.8,65000.0,Royal,350.0
3247,Royal Enfield,2014,20000.0,35.0,19.8,80000.0,Royal,350.0
3248,KTM Duke,2017,12400.0,25.0,42.9,160000.0,KTM,390.0
3249,Royal Enfield,2014,5000.0,25.0,27.2,105000.0,Royal,500.0
3250,Royal Enfield,2017,40000.0,25.0,27.2,120000.0,Royal,500.0
3251,Yamaha YZF-R15,2014,30000.0,42.0,16.0,60000.0,Yamaha,150.0
3252,Bajaj Avenger,2013,40000.0,40.0,19.0,27000.0,Bajaj,220.0
3253,KTM RC,2015,22000.0,26.0,43.0,150100.0,KTM,390.0
3254,Royal Enfield,2017,19500.0,32.0,24.5,155000.0,Royal,410.0
3255,Bajaj V15,2016,3325.0,57.0,11.8,42200.0,Bajaj,150.0
3256,KTM RC,2016,20700.0,26.0,42.3,135000.0,KTM,390.0
3257,Royal Enfield,2018,15500.0,35.0,19.8,140000.0,Royal,350.0
3258,KTM RC,2015,24000.0,26.0,43.0,149600.0,KTM,390.0
3259,Royal Enfield,2013,26700.0,35.0,19.8,84000.0,Royal,350.0
3260,Bajaj Pulsar,2009,32000.0,65.0,15.0,18900.0,Bajaj,180.0
3261,Royal Enfield,2012,16527.0,40.0,19.8,75000.0,Royal,350.0
3262,Royal Enfield,2007,38000.0,30.0,19.8,68000.0,Royal,350.0
3263,Royal Enfield,2017,34000.0,35.0,19.8,115700.0,Royal,350.0
3264,Royal Enfield,2014,15471.0,25.0,27.2,110000.0,Royal,500.0
3265,Royal Enfield,2017,23000.0,35.0,19.8,109999.0,Royal,350.0
3266,KTM RC,2017,6300.0,26.0,42.3,183333.0,KTM,390.0
3267,KTM Duke,2018,4300.0,25.0,42.9,250430.0,KTM,390.0
3268,Royal Enfield,2018,10443.0,25.0,26.1,165000.0,Royal,500.0
3269,Hero Hunk,2013,45000.0,55.0,14.0,30000.0,Hero,150.0
3270,Bajaj V15,2017,25000.0,57.0,11.8,51900.0,Bajaj,150.0
3271,Royal Enfield,2015,16000.0,35.0,19.8,111200.0,Royal,350.0
3272,Bajaj V12,2017,7500.0,57.0,12.0,51000.0,Bajaj,125.0
3273,Royal Enfield,2014,9550.0,37.0,19.0,95000.0,Royal,350.0
3274,Royal Enfield,2014,23000.0,40.0,19.8,95182.0,Royal,350.0
3275,Royal Enfield,2015,19000.0,35.0,19.8,115000.0,Royal,350.0
3276,Bajaj CT,2001,60000.0,89.0,8.1,16000.0,Bajaj,100.0
3277,Royal Enfield,2016,6000.0,35.0,19.8,130000.0,Royal,350.0
3278,KTM Duke,2016,15000.0,35.0,24.6,105786.0,KTM,200.0
3279,Suzuki Gixxer,2017,10000.0,63.0,14.0,75000.0,Suzuki,150.0
3280,Yamaha YZF-R15,2016,7000.0,42.0,16.0,103000.0,Yamaha,150.0
3281,Royal Enfield,2014,14800.0,32.0,27.2,115000.0,Royal,500.0
3282,Royal Enfield,2013,24000.0,40.0,19.8,88000.0,Royal,350.0
3283,TVS Star,2012,47453.0,85.0,8.2,18000.0,TVS,110.0
3284,Royal Enfield,2011,15000.0,32.0,27.2,82556.0,Royal,500.0
3285,Hero Splendor,2014,23000.0,81.0,8.2,35000.0,Hero,100.0
3286,Royal Enfield,2014,13500.0,25.0,27.2,125000.0,Royal,500.0
3287,Royal Enfield,2015,16000.0,35.0,19.8,120000.0,Royal,350.0
3288,Royal Enfield,2016,3800.0,32.0,24.5,140000.0,Royal,410.0
3289,Hero CD,2012,35000.0,65.0,7.7,2000.0,Hero,100.0
3290,Hero Passion,2002,35000.0,55.0,7.5,15000.0,Hero,100.0
3291,Royal Enfield,2016,8500.0,40.0,19.8,128000.0,Royal,350.0
3292,TVS Sport,2017,35535.0,95.0,7.4,36000.0,TVS,100.0
3293,KTM RC,2015,22000.0,35.0,25.0,125000.0,KTM,200.0
3294,Royal Enfield,2014,15700.0,35.0,19.8,95000.0,Royal,350.0
3295,Yamaha YZF-R15,2016,5500.0,42.0,16.0,95000.0,Yamaha,150.0
3296,Bajaj Avenger,2015,18000.0,40.0,19.0,50000.0,Bajaj,220.0
3297,KTM RC,2016,26000.0,26.0,42.3,155000.0,KTM,390.0
3298,Suzuki Slingshot,2015,15000.0,59.0,8.5,28000.0,Suzuki,125.0
3299,Hero Passion,2005,47000.0,55.0,7.5,13000.0,Hero,100.0
3300,KTM RC,2016,9800.0,35.0,25.1,140000.0,KTM,200.0
3301,Hero Splendor,2006,45852.0,81.0,8.2,12500.0,Hero,100.0
3302,Royal Enfield,2017,14000.0,35.0,19.8,130000.0,Royal,350.0
3303,Royal Enfield,2008,25000.0,30.0,19.8,68000.0,Royal,350.0
3304,Royal Enfield‎,2012,25000.0,37.0,19.8,70000.0,Royal,350.0
3305,Royal Enfield,2012,42300.0,32.0,27.2,82000.0,Royal,500.0
3306,KTM Duke,2018,2300.0,25.0,42.9,220000.0,KTM,390.0
3307,Royal Enfield,2017,2750.0,35.0,19.8,134100.0,Royal,350.0
3308,TVS Star,2015,35300.0,85.0,8.2,27606.0,TVS,110.0
3309,Royal Enfield,2017,32000.0,40.0,19.8,95000.0,Royal,350.0
3310,Royal Enfield,2009,12700.0,30.0,19.8,70000.0,Royal,350.0
3311,Royal Enfield,2014,45000.0,35.0,19.8,90000.0,Royal,350.0
3312,Bajaj Discover,2018,10000.0,65.0,10.9,45000.0,Bajaj,125.0
3313,Bajaj Avenger,2015,12000.0,40.0,19.0,55000.0,Bajaj,220.0
3314,Bajaj V15,2018,11000.0,57.0,11.8,45000.0,Bajaj,150.0
3315,Royal Enfield,2014,20500.0,35.0,19.8,94964.0,Royal,350.0
3316,Yamaha Fazer,2017,14500.0,43.0,20.3,123000.0,Yamaha,250.0
3317,Hero Passion,2010,77000.0,5.0,8.2,16666.0,Hero,100.0
3318,Royal Enfield,2015,39000.0,35.0,19.8,100000.0,Royal,350.0
3319,Royal Enfield,2014,30000.0,25.0,27.2,75000.0,Royal,500.0
3320,KTM Duke,2017,5000.0,25.0,42.9,220000.0,KTM,390.0
3321,KTM Duke,2018,4000.0,25.0,42.9,210000.0,KTM,390.0
3322,Hero Splendor,2017,12000.0,55.0,9.3,39200.0,Hero,110.0
3323,Yamaha SZ-RR,2015,25909.0,55.0,12.0,25000.0,Yamaha,150.0
3324,KTM RC,2015,20000.0,35.0,25.0,125000.0,KTM,200.0
3325,Royal Enfield,2016,11300.0,35.0,19.8,130000.0,Royal,350.0
3326,Royal Enfield,2010,51000.0,40.0,19.8,83000.0,Royal,350.0
3327,Hero Hunk,2010,25424.0,53.0,14.0,14000.0,Hero,150.0
3328,Bajaj V15,2016,24925.0,57.0,11.8,43400.0,Bajaj,150.0
3329,Hero Super,2006,31800.0,75.0,9.0,10000.0,Hero,125.0
3330,KTM Duke,2015,23000.0,25.0,44.0,110000.0,KTM,390.0
3331,Suzuki Gixxer,2019,25.0,40.0,14.6,85000.0,Suzuki,150.0
3332,Royal Enfield,2015,17000.0,25.0,27.2,85000.0,Royal,500.0
3333,Royal Enfield,2004,28800.0,30.0,19.8,70300.0,Royal,350.0
3334,Royal Enfield,2016,23544.0,37.0,19.8,90000.0,Royal,350.0
3335,Royal Enfield,2016,8518.0,35.0,19.8,100000.0,Royal,350.0
3336,Royal Enfield,2014,23200.0,25.0,27.2,86500.0,Royal,500.0
3337,Royal Enfield,2015,40670.0,40.0,19.8,80000.0,Royal,350.0
3338,KTM Duke,2017,16000.0,25.0,42.9,169912.0,KTM,390.0
3339,Hero Passion,2004,57432.0,55.0,7.5,13000.0,Hero,100.0
3340,KTM RC,2016,23000.0,26.0,42.3,115000.0,KTM,390.0
3341,Royal Enfield,2016,19500.0,35.0,19.8,113900.0,Royal,350.0
3342,KTM Duke,2017,13795.0,35.0,24.6,110000.0,KTM,200.0
3343,Mahindra Centuro,2014,42936.0,60.0,8.5,22000.0,Mahindra,110.0
3344,Hero Super,2008,74184.0,75.0,9.0,17000.0,Hero,125.0
3345,Royal Enfield,2017,21000.0,40.0,19.8,116800.0,Royal,350.0
3346,Royal Enfield,2016,29000.0,37.0,19.8,110000.0,Royal,350.0
3347,Hero Passion,2004,77636.0,55.0,7.5,14000.0,Hero,100.0
3348,Royal Enfield,2016,49767.0,35.0,19.8,95000.0,Royal,350.0
3349,Honda CB,2014,34407.0,60.0,14.0,42000.0,Honda,150.0
3350,Royal Enfield,2014,30091.0,35.0,19.8,78000.0,Royal,350.0
3351,Yamaha FZ25,2018,3000.0,43.0,20.3,100000.0,Yamaha,250.0
3352,Royal Enfield,2012,30776.0,40.0,19.8,74000.0,Royal,350.0
3353,KTM Duke,2017,400.0,25.0,42.9,170000.0,KTM,390.0
3354,Royal Enfield,2016,7400.0,32.0,27.2,130000.0,Royal,500.0
3355,Hero Passion,2004,51716.0,55.0,7.5,13999.0,Hero,100.0
3356,Hero Passion,2011,27003.0,5.0,8.2,19900.0,Hero,100.0
3357,Royal Enfield,2014,24800.0,40.0,19.8,83000.0,Royal,350.0
3358,Suzuki Gixxer,2018,4800.0,63.0,14.0,72855.0,Suzuki,150.0
3359,Royal Enfield,2013,26739.0,32.0,27.2,105000.0,Royal,500.0
3360,Royal Enfield,2016,18000.0,40.0,19.8,101900.0,Royal,350.0
3361,Royal Enfield,2017,14418.0,25.0,26.1,110000.0,Royal,500.0
3362,Hero Passion,2008,35000.0,55.0,7.5,15000.0,Hero,100.0
3363,Suzuki Gixxer,2017,12300.0,40.0,14.6,65000.0,Suzuki,150.0
3364,Hero Karizma,2009,17299.0,40.0,17.0,16979.0,Hero,223.0
3365,Hero Splendor,2010,42000.0,81.0,8.2,18000.0,Hero,100.0
3366,Suzuki GS,2012,99000.0,56.0,13.8,20000.0,Suzuki,150.0
3367,Royal Enfield,2011,17700.0,32.0,27.2,75000.0,Royal,500.0
3368,KTM Duke,2018,7000.0,35.0,24.6,140000.0,KTM,200.0
3369,Royal Enfield,2016,35006.0,25.0,27.2,110000.0,Royal,500.0
3370,Yamaha FZ25,2017,13000.0,43.0,20.3,90000.0,Yamaha,250.0
3371,Royal Enfield,2014,20500.0,32.0,27.2,109300.0,Royal,500.0
3372,Royal Enfield,2015,22700.0,25.0,27.2,110000.0,Royal,500.0
3373,Mahindra Mojo,2017,11786.0,35.0,26.82,120000.0,Mahindra,300.0
3374,Yamaha YZF-R15,2017,16000.0,42.0,16.7,75000.0,Yamaha,150.0
3375,Mahindra Mojo,2016,30000.0,25.0,26.45,110000.0,Mahindra,300.0
3376,Royal Enfield,2018,7050.0,35.0,19.8,154900.0,Royal,350.0
3377,Royal Enfield,2017,15148.0,35.0,19.8,120000.0,Royal,350.0
3378,Royal Enfield,2019,12400.0,40.0,19.8,145000.0,Royal,350.0
3379,Royal Enfield,2009,28300.0,30.0,19.8,65000.0,Royal,350.0
3380,Royal Enfield,2010,50000.0,35.0,19.8,62700.0,Royal,350.0
3381,KTM RC,2016,7980.0,26.0,42.3,135000.0,KTM,390.0
3382,Royal Enfield,2017,16000.0,35.0,19.8,125600.0,Royal,350.0
3383,Bajaj Pulsar,2017,21000.0,38.0,21.0,65000.0,Bajaj,220.0
3384,KTM RC,2018,4000.0,26.0,42.3,215000.0,KTM,390.0
3385,Hero Passion,2004,55000.0,55.0,7.5,12000.0,Hero,100.0
3386,Royal Enfield,2014,36000.0,40.0,19.8,75000.0,Royal,350.0
3387,Royal Enfield,2014,48000.0,40.0,19.8,77000.0,Royal,350.0
3388,Suzuki GS,2011,80500.0,56.0,13.8,18000.0,Suzuki,150.0
3389,Bajaj V15,2016,15440.0,57.0,11.8,34000.0,Bajaj,150.0
3390,Royal Enfield,2016,5645.0,25.0,19.8,85500.0,Royal,350.0
3391,Royal Enfield,2014,28411.0,32.0,27.2,70000.0,Royal,500.0
3392,Royal Enfield,2016,24500.0,25.0,27.2,110000.0,Royal,500.0
3393,Royal Enfield,2018,26000.0,32.0,27.2,170000.0,Royal,500.0
3394,Hero Passion,2004,39252.0,55.0,7.5,10500.0,Hero,100.0
3395,Yamaha YZF-R15,2016,5812.0,42.0,16.0,64000.0,Yamaha,150.0
3396,Royal Enfield,2012,24370.0,40.0,19.8,55000.0,Royal,350.0
3397,Suzuki Gixxer,2017,24336.0,40.0,14.6,50000.0,Suzuki,150.0
3398,Yamaha YZF-R15,2009,27000.0,42.0,16.0,30000.0,Yamaha,150.0
3399,Royal Enfield,2016,14000.0,32.0,24.5,107000.0,Royal,410.0
3400,Bajaj Avenger,2014,60000.0,40.0,19.0,35000.0,Bajaj,220.0
3401,Hero Xtreme,2017,26008.0,55.0,15.6,48500.0,Hero,150.0
3402,Royal Enfield,2010,31000.0,40.0,19.8,70000.0,Royal,350.0
3403,Royal Enfield,2011,6050.0,35.0,19.8,61500.0,Royal,350.0
3404,Royal Enfield,2017,25500.0,25.0,27.2,135000.0,Royal,500.0
3405,Royal Enfield,2017,13600.0,25.0,27.2,130000.0,Royal,500.0
3406,KTM RC,2017,10642.0,35.0,25.1,140000.0,KTM,200.0
3407,Bajaj Avenger,2012,10000.0,40.0,19.0,29500.0,Bajaj,220.0
3408,Bajaj Pulsar,2010,50000.0,65.0,15.0,18000.0,Bajaj,180.0
3409,KTM RC,2016,12000.0,26.0,42.3,145000.0,KTM,390.0
3410,Royal Enfield,2014,60000.0,40.0,19.8,70000.0,Royal,350.0
3411,Royal Enfield,2016,13000.0,35.0,19.8,120000.0,Royal,350.0
3412,Hero Splendor,2011,86000.0,65.0,7.0,16000.0,Hero,100.0
3413,Royal Enfield,2011,25000.0,40.0,19.8,72000.0,Royal,350.0
3414,Royal Enfield,2015,14000.0,40.0,19.8,102000.0,Royal,350.0
3415,Royal Enfield,2014,5264.0,25.0,27.2,125000.0,Royal,500.0
3416,Hero Splendor,2017,18200.0,55.0,9.3,37500.0,Hero,110.0
3417,Royal Enfield,2015,10000.0,32.0,27.2,120000.0,Royal,500.0
3418,KTM Duke,2018,12500.0,35.0,24.6,130500.0,KTM,200.0
3419,Honda CBR,2013,28661.0,38.0,18.28,49500.0,Honda,150.0
3420,Royal Enfield,2013,28000.0,35.0,19.8,80000.0,Royal,350.0
3421,Royal Enfield,2016,80000.0,40.0,19.8,82000.0,Royal,350.0
3422,Royal Enfield,2013,23000.0,25.0,27.2,99000.0,Royal,500.0
3423,Royal Enfield,2011,27795.0,40.0,19.8,70000.0,Royal,350.0
3424,Royal Enfield,2015,11000.0,37.0,19.8,107800.0,Royal,350.0
3425,Bajaj V15,2017,17000.0,57.0,11.8,45000.0,Bajaj,150.0
3426,Bajaj V12,2017,30074.0,57.0,12.0,36000.0,Bajaj,125.0
3427,Royal Enfield,2015,22253.0,32.0,27.2,105000.0,Royal,500.0
3428,Yamaha YZF-R15,2014,50000.0,42.0,16.0,50000.0,Yamaha,150.0
3429,Royal Enfield,2016,18120.0,35.0,19.8,110000.0,Royal,350.0
3430,Royal Enfield,2014,27000.0,35.0,19.8,75000.0,Royal,350.0
3431,Royal Enfield,2015,20112.0,40.0,19.8,85000.0,Royal,350.0
3432,Yamaha YZF-R15,2016,17892.0,42.0,16.0,75000.0,Yamaha,150.0
3433,Royal Enfield,2012,51000.0,32.0,27.2,96400.0,Royal,500.0
3434,Bajaj Pulsar,2014,34623.0,45.0,17.0,20000.0,Bajaj,180.0
3435,Royal Enfield,2017,12000.0,25.0,26.1,130000.0,Royal,500.0
3436,Honda CB,2014,74073.0,60.0,14.0,32500.0,Honda,150.0
3437,Royal Enfield,2015,45000.0,25.0,27.2,100000.0,Royal,500.0
3438,Yamaha FZ25,2017,17243.0,43.0,20.3,75000.0,Yamaha,250.0
3439,Hero Passion,2004,54845.0,55.0,7.5,10000.0,Hero,100.0
3440,Hero Glamour,2018,15500.0,55.0,9.0,51000.0,Hero,125.0
3441,Royal Enfield,2013,22805.0,40.0,19.8,75000.0,Royal,350.0
3442,Honda CBR,2014,17869.0,38.0,18.28,52000.0,Honda,150.0
3443,KTM Duke,2018,3648.0,25.0,42.9,200000.0,KTM,390.0
3444,Hero Karizma,2012,32050.0,48.0,20.0,35500.0,Hero,223.0
3445,Royal Enfield,2017,5192.0,25.0,27.2,155000.0,Royal,500.0
3446,Honda CBR,2013,12000.0,38.0,18.28,65500.0,Honda,150.0
3447,Royal Enfield,2019,2382.0,40.0,19.8,175000.0,Royal,350.0
3448,Yamaha SZ-RR,2016,30000.0,55.0,12.0,35000.0,Yamaha,150.0
3449,Royal Enfield,2017,900.0,25.0,27.2,150000.0,Royal,500.0
3450,Royal Enfield,2015,8000.0,35.0,19.8,180000.0,Royal,350.0
3451,Royal Enfield,2016,48000.0,40.0,19.8,100500.0,Royal,350.0
3452,Royal Enfield,2011,63000.0,35.0,19.8,69100.0,Royal,350.0
3453,Kawasaki Ninja,2017,18095.0,21.0,67.2,465000.0,Kawasaki,650.0
3454,Hero Passion,2010,33000.0,5.0,8.2,17000.0,Hero,100.0
3455,Yamaha YZF-R15,2011,57000.0,42.0,16.0,33000.0,Yamaha,150.0
3456,Bajaj V15,2017,11000.0,57.0,11.8,35000.0,Bajaj,150.0
3457,Yamaha YZF-R15,2017,28261.0,42.0,16.7,69825.0,Yamaha,150.0
3458,Royal Enfield,2003,6600.0,37.0,19.8,130000.0,Royal,350.0
3459,Royal Enfield‎,2012,35000.0,37.0,19.8,70100.0,Royal,350.0
3460,Royal Enfield,2018,13600.0,40.0,19.8,117000.0,Royal,350.0
3461,Yamaha YZF-R15,2017,11000.0,42.0,16.0,69000.0,Yamaha,150.0
3462,Bajaj V15,2016,15327.0,57.0,11.8,42000.0,Bajaj,150.0
3463,Royal Enfield,2010,47518.0,32.0,27.2,74000.0,Royal,500.0
3464,Royal Enfield,2018,10000.0,25.0,27.2,140000.0,Royal,500.0
3465,Royal Enfield,2018,16000.0,35.0,19.8,136424.0,Royal,350.0
3466,Yamaha YZF-R15,2009,29570.0,42.0,16.0,39000.0,Yamaha,150.0
3467,Suzuki Gixxer,2017,24487.0,40.0,14.6,52500.0,Suzuki,150.0
3468,Bajaj V15,2016,29857.0,57.0,11.8,37000.0,Bajaj,150.0
3469,Royal Enfield,2013,20000.0,25.0,27.2,111300.0,Royal,500.0
3470,Royal Enfield,2014,9300.0,35.0,19.8,90400.0,Royal,350.0
3471,Royal Enfield,2019,12000.0,40.0,19.8,155000.0,Royal,350.0
3472,Royal Enfield,2013,31500.0,32.0,27.2,93000.0,Royal,500.0
3473,Bajaj Pulsar,2011,50649.0,38.0,21.0,26000.0,Bajaj,220.0
3474,Royal Enfield,2012,21496.0,40.0,19.8,72378.0,Royal,350.0
3475,Suzuki Gixxer,2015,40997.0,63.0,14.0,60000.0,Suzuki,150.0
3476,Royal Enfield,2015,23399.0,35.0,19.8,85000.0,Royal,350.0
3477,KTM Duke,2017,5935.0,35.0,24.6,121100.0,KTM,200.0
3478,Royal Enfield,2014,31491.0,40.0,19.8,70000.0,Royal,350.0
3479,KTM Duke,2017,17500.0,25.0,42.9,198200.0,KTM,390.0
3480,Royal Enfield,2017,1403.0,35.0,19.8,119000.0,Royal,350.0
3481,Yamaha Fazer,2017,15000.0,43.0,20.3,84900.0,Yamaha,250.0
3482,Royal Enfield,2012,37654.0,32.0,27.2,80000.0,Royal,500.0
3483,Hero Karizma,2014,24340.0,48.0,20.0,41000.0,Hero,223.0
3484,Bajaj V15,2016,14500.0,57.0,11.8,40000.0,Bajaj,150.0
3485,Hero Splendor,2008,26000.0,81.0,8.2,23500.0,Hero,100.0
3486,Suzuki Gixxer,2017,11000.0,40.0,14.6,55000.0,Suzuki,150.0
3487,Royal Enfield,2014,14300.0,40.0,19.8,90000.0,Royal,350.0
3488,Royal Enfield,2015,20000.0,35.0,19.8,85000.0,Royal,350.0
3489,KTM Duke,2017,21000.0,35.0,24.6,112600.0,KTM,200.0
3490,Royal Enfield,2012,13000.0,35.0,19.8,80000.0,Royal,350.0
3491,Royal Enfield,2015,11976.0,25.0,27.2,119000.0,Royal,500.0
3492,Royal Enfield,2017,21000.0,40.0,19.8,110000.0,Royal,350.0
3493,Royal Enfield,2014,6701.0,32.0,27.2,100000.0,Royal,500.0
3494,Royal Enfield,2016,23560.0,25.0,27.2,115000.0,Royal,500.0
3495,Hero Super,2006,40320.0,75.0,9.0,15244.0,Hero,125.0
3496,Royal Enfield,2013,29932.0,40.0,19.8,63000.0,Royal,350.0
3497,Hero Passion,2005,30000.0,55.0,7.5,9000.0,Hero,100.0
3498,KTM RC,2018,18000.0,35.0,25.1,160000.0,KTM,200.0
3499,KTM RC,2018,17864.0,35.0,25.1,150000.0,KTM,200.0
3500,KTM RC,2017,5800.0,35.0,25.1,150000.0,KTM,200.0
3501,Royal Enfield,2012,6000.0,32.0,27.2,93000.0,Royal,500.0
3502,Hero Karizma,2007,75000.0,40.0,17.0,12000.0,Hero,223.0
3503,Bajaj Pulsar,2010,45635.0,65.0,15.0,15000.0,Bajaj,180.0
3504,KTM RC,2017,3749.0,26.0,42.3,154000.0,KTM,390.0
3505,Yamaha YZF-R15,2016,9300.0,42.0,16.0,105000.0,Yamaha,150.0
3506,KTM RC,2015,15000.0,26.0,43.0,147000.0,KTM,390.0
3507,Yamaha YZF-R15,2011,47913.0,42.0,16.0,43000.0,Yamaha,150.0
3508,Royal Enfield,2015,17000.0,25.0,27.2,135000.0,Royal,500.0
3509,Yamaha YZF-R15,2014,23235.0,42.0,16.7,65300.0,Yamaha,150.0
3510,Suzuki Gixxer,2015,12500.0,40.0,14.6,55000.0,Suzuki,150.0
3511,Bajaj Avenger,2018,17000.0,40.0,19.0,82750.0,Bajaj,220.0
3512,Yamaha FZs,2014,12000.0,45.0,13.0,42000.0,Yamaha,150.0
3513,Hero Ignitor,2014,24800.0,55.0,11.0,28700.0,Hero,125.0
3514,Royal Enfield,2015,63664.0,35.0,19.8,112200.0,Royal,350.0
3515,Hero Karizma,2016,17000.0,48.0,20.0,69100.0,Hero,223.0
3516,Royal Enfield,2016,1450.0,25.0,27.2,149100.0,Royal,500.0
3517,Suzuki Gixxer,2017,3000.0,40.0,14.6,80000.0,Suzuki,150.0
3518,Hero Glamour,2012,43000.0,55.0,8.9,21000.0,Hero,125.0
3519,Royal Enfield,2013,9500.0,25.0,27.2,116400.0,Royal,500.0
3520,Royal Enfield,2017,8575.0,35.0,27.2,146006.0,Royal,500.0
3521,Suzuki Gixxer,2016,17000.0,63.0,14.0,60000.0,Suzuki,150.0
3522,Hero Karizma,2008,42452.0,40.0,17.0,16000.0,Hero,223.0
3523,Royal Enfield,1991,1677.0,37.0,19.8,200000.0,Royal,350.0
3524,Royal Enfield,2014,25000.0,35.0,19.8,105000.0,Royal,350.0
3525,Royal Enfield,2017,6709.0,35.0,19.8,115000.0,Royal,350.0
3526,KTM RC,2014,25000.0,35.0,25.0,118000.0,KTM,200.0
3527,Yamaha YZF-R15,2016,9000.0,42.0,16.0,68000.0,Yamaha,150.0
3528,Yamaha YZF-R15,2013,20000.0,42.0,16.7,60000.0,Yamaha,150.0
3529,Hero Splendor,2011,13010.0,65.0,7.0,17000.0,Hero,100.0
3530,Royal Enfield,2016,7215.0,32.0,24.5,134999.0,Royal,410.0
3531,TVS Sport,2010,32031.0,95.0,7.4,17000.0,TVS,100.0
3532,Hero Xtreme,2013,17000.0,50.0,14.2,25300.0,Hero,150.0
3533,Bajaj Avenger,2016,16000.0,40.0,19.0,47000.0,Bajaj,220.0
3534,TVS Sport,2015,16592.0,95.0,7.4,22000.0,TVS,100.0
3535,Hero Splendor,2014,11381.0,81.0,8.2,22000.0,Hero,100.0
3536,Hero Ignitor,2015,25000.0,55.0,11.0,23000.0,Hero,125.0
3537,Hero Passion,2012,15000.0,5.0,8.2,27000.0,Hero,100.0
3538,KTM Duke,2018,16000.0,25.0,42.9,200000.0,KTM,390.0
3539,Hero Passion,2011,18590.0,5.0,8.2,22000.0,Hero,100.0
3540,Hero Splendor,1996,38000.0,45.0,7.44,23000.0,Hero,100.0
3541,Hero Splendor,2002,55000.0,45.0,7.44,20000.0,Hero,100.0
3542,Royal Enfield,2016,12500.0,35.0,19.8,125000.0,Royal,350.0
3543,Royal Enfield,2015,19000.0,40.0,19.8,99000.0,Royal,350.0
3544,Mahindra Centuro,2013,20000.0,60.0,8.5,22500.0,Mahindra,110.0
3545,Yamaha FZs,2013,40826.0,45.0,13.0,38000.0,Yamaha,150.0
3546,Hero Passion,2012,37501.0,5.0,8.2,20000.0,Hero,100.0
3547,Hero Passion,2014,13654.0,5.0,8.2,24000.0,Hero,100.0
3548,Hero Glamour,2010,39778.0,55.0,8.9,18000.0,Hero,125.0
3549,Hero Passion,2005,53907.0,55.0,7.5,18000.0,Hero,100.0
3550,Hero Passion,2002,51000.0,55.0,7.5,16000.0,Hero,100.0
3551,Hero CD,2010,81000.0,65.0,7.7,25000.0,Hero,100.0
3552,Mahindra Centuro,2015,8000.0,60.0,8.5,38500.0,Mahindra,110.0
3553,Hero Passion,2012,24434.0,55.0,7.5,28000.0,Hero,100.0
3554,Bajaj Pulsar,2017,26724.0,38.0,21.0,76000.0,Bajaj,220.0
3555,Bajaj V15,2017,7000.0,57.0,11.8,45000.0,Bajaj,150.0
3556,Royal Enfield,2014,18000.0,35.0,19.8,99000.0,Royal,350.0
3557,Bajaj Pulsar,2015,29000.0,45.0,17.0,42000.0,Bajaj,180.0
3558,Hero Karizma,2013,23695.0,48.0,20.0,45000.0,Hero,223.0
3559,Bajaj Pulsar,2014,41736.0,38.0,21.0,38000.0,Bajaj,220.0
3560,Hero Passion,2017,29000.0,5.0,8.2,37000.0,Hero,100.0
3561,Royal Enfield,2018,2656.0,35.0,19.8,145000.0,Royal,350.0
